sourceId,sourceProductId,legacyUrl,sourceFile,sourcePageType,sourceType,displayedName,pageTitle,heading,detectedCategory,detectedCollection,imageReferenceCount,descriptionFound,specificationFound,sourceStatus,price,handle
SRC-0136,57338475,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,productImpressions,鉑金轉運戒 ( 三排 ),男士鑽戒 鑽之韻,,ring-man,ring-man,0,false,false,列表重複,75000,
SRC-0311,57338475,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/轉運女戒.html,HTML,window.c12t,鉑金轉運戒 ( 三排 ),轉運女戒 鑽之韻,,轉運女戒,轉運女戒,0,false,false,有效,75000.0,
SRC-0317,57338475,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/轉運女戒.html,HTML,productImpressions,鉑金轉運戒 ( 三排 ),轉運女戒 鑽之韻,,轉運女戒,轉運女戒,0,false,false,列表重複,75000.0,
SRC-0323,57338475,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/轉運男戒.html,HTML,window.c12t,鉑金轉運戒 ( 三排 ),轉運男戒 鑽之韻,,轉運男戒,轉運男戒,0,false,false,有效,75000.0,
SRC-0329,57338475,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/轉運男戒.html,HTML,productImpressions,鉑金轉運戒 ( 三排 ),轉運男戒 鑽之韻,,轉運男戒,轉運男戒,0,false,false,列表重複,75000.0,
SRC-0578,57338475,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,productImpressions,鉑金轉運戒 ( 三排 ),男士鑽戒 鑽之韻,,ring-man,ring-man,0,false,false,列表重複,75000,
SRC-0138,57338476,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,productImpressions,鉑金轉運戒 ( 雙排 ),男士鑽戒 鑽之韻,,ring-man,ring-man,0,false,false,列表重複,58000,
SRC-0312,57338476,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/轉運女戒.html,HTML,window.c12t,鉑金轉運戒 ( 雙排 ),轉運女戒 鑽之韻,,轉運女戒,轉運女戒,0,false,false,有效,58000.0,
SRC-0318,57338476,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/轉運女戒.html,HTML,productImpressions,鉑金轉運戒 ( 雙排 ),轉運女戒 鑽之韻,,轉運女戒,轉運女戒,0,false,false,列表重複,58000.0,
SRC-0324,57338476,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/轉運男戒.html,HTML,window.c12t,鉑金轉運戒 ( 雙排 ),轉運男戒 鑽之韻,,轉運男戒,轉運男戒,0,false,false,有效,58000.0,
SRC-0330,57338476,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/轉運男戒.html,HTML,productImpressions,鉑金轉運戒 ( 雙排 ),轉運男戒 鑽之韻,,轉運男戒,轉運男戒,0,false,false,列表重複,58000.0,
SRC-0580,57338476,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,productImpressions,鉑金轉運戒 ( 雙排 ),男士鑽戒 鑽之韻,,ring-man,ring-man,0,false,false,列表重複,58000,
SRC-0139,57338477,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,productImpressions,銀耀之冠 Crown of Argent Radiance,男士鑽戒 鑽之韻,,ring-man,ring-man,0,false,false,列表重複,160000,
SRC-0177,57338477,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/彩色鑽石專區.html,HTML,productImpressions,銀耀之冠 Crown of Argent Radiance,彩色鑽石專區 鑽之韻,,彩色鑽石專區,彩色鑽石專區,0,false,false,列表重複,160000,
SRC-0297,57338477,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,productImpressions,銀耀之冠 Crown of Argent Radiance,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,列表重複,160000,
SRC-0342,57338477,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/黃鑽.html,HTML,window.c12t,銀耀之冠 Crown of Argent Radiance,黃鑽 鑽之韻,,黃鑽,黃鑽,0,false,false,有效,160000.0,
SRC-0351,57338477,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/黃鑽.html,HTML,productImpressions,銀耀之冠 Crown of Argent Radiance,黃鑽 鑽之韻,,黃鑽,黃鑽,0,false,false,列表重複,160000.0,
SRC-0581,57338477,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,productImpressions,銀耀之冠 Crown of Argent Radiance,男士鑽戒 鑽之韻,,ring-man,ring-man,0,false,false,列表重複,160000,
SRC-0112,57338478,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,window.c12t,帝耀之環｜Sovereign Glow,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,有效,180000.0,
SRC-0122,57338478,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,productImpressions,帝耀之環｜Sovereign Glow,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,列表重複,180000.0,
SRC-0146,57338478,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/彩色鑽石專區.html,HTML,window.c12t,帝耀之環｜Sovereign Glow,彩色鑽石專區 鑽之韻,,彩色鑽石專區,彩色鑽石專區,0,false,false,有效,180000.0,
SRC-0156,57338478,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/彩色鑽石專區.html,HTML,productImpressions,帝耀之環｜Sovereign Glow,彩色鑽石專區 鑽之韻,,彩色鑽石專區,彩色鑽石專區,0,false,false,列表重複,180000.0,
SRC-0275,57338478,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,window.c12t,帝耀之環｜Sovereign Glow,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,有效,180000.0,
SRC-0285,57338478,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,productImpressions,帝耀之環｜Sovereign Glow,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,列表重複,180000.0,
SRC-0334,57338478,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/黃鑽.html,HTML,window.c12t,帝耀之環｜Sovereign Glow,黃鑽 鑽之韻,,黃鑽,黃鑽,0,false,false,有效,180000.0,
SRC-0343,57338478,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/黃鑽.html,HTML,productImpressions,帝耀之環｜Sovereign Glow,黃鑽 鑽之韻,,黃鑽,黃鑽,0,false,false,列表重複,180000.0,
SRC-0366,57338478,https://www.dsdiamond.com.tw/products/男戒10,../dsdiamond_backup/site/www.dsdiamond.com.tw/index.html,HTML,products-json,帝耀之環｜Sovereign Glow,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,180000,男戒10
SRC-0415,57338478,https://www.dsdiamond.com.tw/products/男戒10,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/account/logout.html,HTML,products-json,帝耀之環｜Sovereign Glow,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,180000,男戒10
SRC-0444,57338478,https://www.dsdiamond.com.tw/products/男戒10,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/cart.html,HTML,products-json,帝耀之環｜Sovereign Glow,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,180000,男戒10
SRC-0554,57338478,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,window.c12t,帝耀之環｜Sovereign Glow,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,有效,180000.0,
SRC-0564,57338478,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,productImpressions,帝耀之環｜Sovereign Glow,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,列表重複,180000.0,
SRC-0634,57338478,https://www.dsdiamond.com.tw/products/男戒10,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW.html,首頁產品卡片,products-json,帝耀之環｜Sovereign Glow,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,180000,男戒10
SRC-0134,57338479,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,productImpressions,權耀之環｜Dominion Halo,男士鑽戒 鑽之韻,,ring-man,ring-man,0,false,false,列表重複,250000,
SRC-0164,57338479,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/彩色鑽石專區.html,HTML,productImpressions,權耀之環｜Dominion Halo,彩色鑽石專區 鑽之韻,,彩色鑽石專區,彩色鑽石專區,0,false,false,列表重複,250000,
SRC-0295,57338479,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,productImpressions,權耀之環｜Dominion Halo,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,列表重複,250000,
SRC-0337,57338479,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/黃鑽.html,HTML,window.c12t,權耀之環｜Dominion Halo,黃鑽 鑽之韻,,黃鑽,黃鑽,0,false,false,有效,250000.0,
SRC-0346,57338479,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/黃鑽.html,HTML,productImpressions,權耀之環｜Dominion Halo,黃鑽 鑽之韻,,黃鑽,黃鑽,0,false,false,列表重複,250000.0,
SRC-0576,57338479,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,productImpressions,權耀之環｜Dominion Halo,男士鑽戒 鑽之韻,,ring-man,ring-man,0,false,false,列表重複,250000,
SRC-0140,57338480,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,productImpressions,鋒耀之冠｜Dominion Crest,男士鑽戒 鑽之韻,,ring-man,ring-man,0,false,false,列表重複,250000,
SRC-0298,57338480,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,productImpressions,鋒耀之冠｜Dominion Crest,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,列表重複,250000,
SRC-0582,57338480,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,productImpressions,鋒耀之冠｜Dominion Crest,男士鑽戒 鑽之韻,,ring-man,ring-man,0,false,false,列表重複,250000,
SRC-0064,57338999,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/pair-ring.html,HTML,window.c12t,心弦共鳴｜Echo of Us,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,有效,45000.0,
SRC-0071,57338999,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/pair-ring.html,HTML,productImpressions,心弦共鳴｜Echo of Us,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,列表重複,45000.0,
SRC-0506,57338999,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/pair-ring.html,系列頁,window.c12t,心弦共鳴｜Echo of Us,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,有效,45000.0,
SRC-0513,57338999,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/pair-ring.html,系列頁,productImpressions,心弦共鳴｜Echo of Us,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,列表重複,45000.0,
SRC-0067,57339000,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/pair-ring.html,HTML,window.c12t,相契之刻｜Bonded Edge,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,有效,45000.0,
SRC-0074,57339000,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/pair-ring.html,HTML,productImpressions,相契之刻｜Bonded Edge,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,列表重複,45000.0,
SRC-0509,57339000,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/pair-ring.html,系列頁,window.c12t,相契之刻｜Bonded Edge,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,有效,45000.0,
SRC-0516,57339000,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/pair-ring.html,系列頁,productImpressions,相契之刻｜Bonded Edge,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,列表重複,45000.0,
SRC-0063,57339001,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/pair-ring.html,HTML,window.c12t,契合之環｜Harmonic Loop,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,有效,45000.0,
SRC-0070,57339001,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/pair-ring.html,HTML,productImpressions,契合之環｜Harmonic Loop,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,列表重複,45000.0,
SRC-0505,57339001,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/pair-ring.html,系列頁,window.c12t,契合之環｜Harmonic Loop,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,有效,45000.0,
SRC-0512,57339001,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/pair-ring.html,系列頁,productImpressions,契合之環｜Harmonic Loop,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,列表重複,45000.0,
SRC-0066,57339002,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/pair-ring.html,HTML,window.c12t,永恆序曲｜Timeless Prelude,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,有效,45000.0,
SRC-0073,57339002,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/pair-ring.html,HTML,productImpressions,永恆序曲｜Timeless Prelude,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,列表重複,45000.0,
SRC-0508,57339002,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/pair-ring.html,系列頁,window.c12t,永恆序曲｜Timeless Prelude,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,有效,45000.0,
SRC-0515,57339002,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/pair-ring.html,系列頁,productImpressions,永恆序曲｜Timeless Prelude,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,列表重複,45000.0,
SRC-0065,57339003,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/pair-ring.html,HTML,window.c12t,曜映之環｜Radiant Bond,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,有效,45000.0,
SRC-0072,57339003,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/pair-ring.html,HTML,productImpressions,曜映之環｜Radiant Bond,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,列表重複,45000.0,
SRC-0507,57339003,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/pair-ring.html,系列頁,window.c12t,曜映之環｜Radiant Bond,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,有效,45000.0,
SRC-0514,57339003,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/pair-ring.html,系列頁,productImpressions,曜映之環｜Radiant Bond,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,列表重複,45000.0,
SRC-0062,57339004,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/pair-ring.html,HTML,window.c12t,交心之結｜Unity Knot,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,有效,45000.0,
SRC-0069,57339004,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/pair-ring.html,HTML,productImpressions,交心之結｜Unity Knot,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,列表重複,45000.0,
SRC-0504,57339004,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/pair-ring.html,系列頁,window.c12t,交心之結｜Unity Knot,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,有效,45000.0,
SRC-0511,57339004,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/pair-ring.html,系列頁,productImpressions,交心之結｜Unity Knot,結婚對戒 鑽之韻,,結婚對戒,pair-ring,0,false,false,列表重複,45000.0,
SRC-0044,57339024,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/necklace.html,HTML,window.c12t,星願經典｜Brilliant Wish,項鍊 鑽之韻,,項鍊,necklace,0,false,false,有效,36000.0,
SRC-0054,57339024,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/necklace.html,HTML,productImpressions,星願經典｜Brilliant Wish,項鍊 鑽之韻,,項鍊,necklace,0,false,false,列表重複,36000.0,
SRC-0486,57339024,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/necklace.html,系列頁,window.c12t,星願經典｜Brilliant Wish,項鍊 鑽之韻,,項鍊,necklace,0,false,false,有效,36000.0,
SRC-0496,57339024,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/necklace.html,系列頁,productImpressions,星願經典｜Brilliant Wish,項鍊 鑽之韻,,項鍊,necklace,0,false,false,列表重複,36000.0,
SRC-0041,57339025,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/necklace.html,HTML,window.c12t,心金不渝｜Golden Vow,項鍊 鑽之韻,,項鍊,necklace,0,false,false,有效,38000.0,
SRC-0051,57339025,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/necklace.html,HTML,productImpressions,心金不渝｜Golden Vow,項鍊 鑽之韻,,項鍊,necklace,0,false,false,列表重複,38000.0,
SRC-0483,57339025,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/necklace.html,系列頁,window.c12t,心金不渝｜Golden Vow,項鍊 鑽之韻,,項鍊,necklace,0,false,false,有效,38000.0,
SRC-0493,57339025,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/necklace.html,系列頁,productImpressions,心金不渝｜Golden Vow,項鍊 鑽之韻,,項鍊,necklace,0,false,false,列表重複,38000.0,
SRC-0038,57339026,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/necklace.html,HTML,window.c12t,心境如初｜Rose Embrace,項鍊 鑽之韻,,項鍊,necklace,0,false,false,有效,38000.0,
SRC-0048,57339026,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/necklace.html,HTML,productImpressions,心境如初｜Rose Embrace,項鍊 鑽之韻,,項鍊,necklace,0,false,false,列表重複,38000.0,
SRC-0480,57339026,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/necklace.html,系列頁,window.c12t,心境如初｜Rose Embrace,項鍊 鑽之韻,,項鍊,necklace,0,false,false,有效,38000.0,
SRC-0490,57339026,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/necklace.html,系列頁,productImpressions,心境如初｜Rose Embrace,項鍊 鑽之韻,,項鍊,necklace,0,false,false,列表重複,38000.0,
SRC-0043,57339027,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/necklace.html,HTML,window.c12t,星語名鍊｜Stellar Name,項鍊 鑽之韻,,項鍊,necklace,0,false,false,有效,29800.0,
SRC-0053,57339027,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/necklace.html,HTML,productImpressions,星語名鍊｜Stellar Name,項鍊 鑽之韻,,項鍊,necklace,0,false,false,列表重複,29800.0,
SRC-0485,57339027,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/necklace.html,系列頁,window.c12t,星語名鍊｜Stellar Name,項鍊 鑽之韻,,項鍊,necklace,0,false,false,有效,29800.0,
SRC-0495,57339027,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/necklace.html,系列頁,productImpressions,星語名鍊｜Stellar Name,項鍊 鑽之韻,,項鍊,necklace,0,false,false,列表重複,29800.0,
SRC-0058,57339028,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/necklace.html,HTML,productImpressions,粉芒之淚｜Blush Teardrop,項鍊 鑽之韻,,necklace,necklace,0,false,false,列表重複,45000,
SRC-0171,57339028,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/彩色鑽石專區.html,HTML,productImpressions,粉芒之淚｜Blush Teardrop,彩色鑽石專區 鑽之韻,,彩色鑽石專區,彩色鑽石專區,0,false,false,列表重複,45000,
SRC-0220,57339028,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/粉鑽.html,HTML,window.c12t,粉芒之淚｜Blush Teardrop,粉鑽 鑽之韻,,粉鑽,粉鑽,0,false,false,有效,45000.0,
SRC-0230,57339028,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/粉鑽.html,HTML,productImpressions,粉芒之淚｜Blush Teardrop,粉鑽 鑽之韻,,粉鑽,粉鑽,0,false,false,列表重複,45000.0,
SRC-0500,57339028,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/necklace.html,系列頁,productImpressions,粉芒之淚｜Blush Teardrop,項鍊 鑽之韻,,necklace,necklace,0,false,false,列表重複,45000,
SRC-0045,57339029,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/necklace.html,HTML,window.c12t,晨曦蜜語｜Rosé Whisper,項鍊 鑽之韻,,項鍊,necklace,0,false,false,有效,38900.0,
SRC-0055,57339029,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/necklace.html,HTML,productImpressions,晨曦蜜語｜Rosé Whisper,項鍊 鑽之韻,,項鍊,necklace,0,false,false,列表重複,38900.0,
SRC-0152,57339029,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/彩色鑽石專區.html,HTML,window.c12t,晨曦蜜語｜Rosé Whisper,彩色鑽石專區 鑽之韻,,彩色鑽石專區,彩色鑽石專區,0,false,false,有效,38900.0,
SRC-0162,57339029,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/彩色鑽石專區.html,HTML,productImpressions,晨曦蜜語｜Rosé Whisper,彩色鑽石專區 鑽之韻,,彩色鑽石專區,彩色鑽石專區,0,false,false,列表重複,38900.0,
SRC-0217,57339029,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/粉鑽.html,HTML,window.c12t,晨曦蜜語｜Rosé Whisper,粉鑽 鑽之韻,,粉鑽,粉鑽,0,false,false,有效,38900.0,
SRC-0227,57339029,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/粉鑽.html,HTML,productImpressions,晨曦蜜語｜Rosé Whisper,粉鑽 鑽之韻,,粉鑽,粉鑽,0,false,false,列表重複,38900.0,
SRC-0487,57339029,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/necklace.html,系列頁,window.c12t,晨曦蜜語｜Rosé Whisper,項鍊 鑽之韻,,項鍊,necklace,0,false,false,有效,38900.0,
SRC-0497,57339029,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/necklace.html,系列頁,productImpressions,晨曦蜜語｜Rosé Whisper,項鍊 鑽之韻,,項鍊,necklace,0,false,false,列表重複,38900.0,
SRC-0046,57339030,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/necklace.html,HTML,window.c12t,海霧之願｜Azure Wish,項鍊 鑽之韻,,項鍊,necklace,0,false,false,有效,38900.0,
SRC-0056,57339030,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/necklace.html,HTML,productImpressions,海霧之願｜Azure Wish,項鍊 鑽之韻,,項鍊,necklace,0,false,false,列表重複,38900.0,
SRC-0165,57339030,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/彩色鑽石專區.html,HTML,productImpressions,海霧之願｜Azure Wish,彩色鑽石專區 鑽之韻,,彩色鑽石專區,彩色鑽石專區,0,false,false,列表重複,38900,
SRC-0302,57339030,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/藍鑽.html,HTML,window.c12t,海霧之願｜Azure Wish,藍鑽 鑽之韻,,藍鑽,藍鑽,0,false,false,有效,38900.0,
SRC-0307,57339030,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/藍鑽.html,HTML,productImpressions,海霧之願｜Azure Wish,藍鑽 鑽之韻,,藍鑽,藍鑽,0,false,false,列表重複,38900.0,
SRC-0488,57339030,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/necklace.html,系列頁,window.c12t,海霧之願｜Azure Wish,項鍊 鑽之韻,,項鍊,necklace,0,false,false,有效,38900.0,
SRC-0498,57339030,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/necklace.html,系列頁,productImpressions,海霧之願｜Azure Wish,項鍊 鑽之韻,,項鍊,necklace,0,false,false,列表重複,38900.0,
SRC-0040,57339038,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/necklace.html,HTML,window.c12t,心語之戀｜Amour de Cœur,項鍊 鑽之韻,,項鍊,necklace,0,false,false,有效,42000.0,
SRC-0050,57339038,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/necklace.html,HTML,productImpressions,心語之戀｜Amour de Cœur,項鍊 鑽之韻,,項鍊,necklace,0,false,false,列表重複,42000.0,
SRC-0482,57339038,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/necklace.html,系列頁,window.c12t,心語之戀｜Amour de Cœur,項鍊 鑽之韻,,項鍊,necklace,0,false,false,有效,42000.0,
SRC-0492,57339038,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/necklace.html,系列頁,productImpressions,心語之戀｜Amour de Cœur,項鍊 鑽之韻,,項鍊,necklace,0,false,false,列表重複,42000.0,
SRC-0061,57339039,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/necklace.html,HTML,productImpressions,雫月之心｜Lune Drop,項鍊 鑽之韻,,necklace,necklace,0,false,false,列表重複,38000,
SRC-0503,57339039,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/necklace.html,系列頁,productImpressions,雫月之心｜Lune Drop,項鍊 鑽之韻,,necklace,necklace,0,false,false,列表重複,38000,
SRC-0001,57339319,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/bracelet.html,HTML,window.c12t,恆耀之鏈｜Eternal Sparkle,手鍊 鑽之韻,,手鍊,bracelet,0,false,false,有效,180000.0,
SRC-0002,57339319,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/bracelet.html,HTML,productImpressions,恆耀之鏈｜Eternal Sparkle,手鍊 鑽之韻,,手鍊,bracelet,0,false,false,列表重複,180000.0,
SRC-0011,57339623,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/diamond.html,HTML,window.c12t,裸鑽｜雷迪恩鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,有效,7500.0,
SRC-0021,57339623,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/diamond.html,HTML,productImpressions,裸鑽｜雷迪恩鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,列表重複,7500.0,
SRC-0467,57339623,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/diamond.html,系列頁,window.c12t,裸鑽｜雷迪恩鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,有效,7500.0,
SRC-0477,57339623,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/diamond.html,系列頁,productImpressions,裸鑽｜雷迪恩鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,列表重複,7500.0,
SRC-0003,57339624,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/diamond.html,HTML,window.c12t,裸鑽｜公主方鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,有效,7500.0,
